job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage
5b8861fd-acdd-42e0-ba70-2be59a91defc,2013,Egypt,Africa,Toronto,Global Systems,Small,Agriculture,ML Engineer,Senior,False,,0.13,"Software Engineering, Python, Communication, Cloud Computing, Data Analysis, Research",Not Specified,16888,4.52,0.82,False,Medium,4,Emerging
34fc3ce7-2147-43e9-bb4a-f6a5901b69c8,2018,Australia,Oceania,New York,Future Systems,Enterprise,Agriculture,Software Engineer,Lead,True,"NLP, computer vision, deep learning",0.95,"Software Engineering, Cloud Computing, Python","NLP, computer vision, deep learning",126641,16.83,0.39,True,High,0,Growing
5e95ae3b-f9f9-407e-badc-f3b3e83b0323,2017,Mexico,North America,Bangalore,Prime Technologies,Medium,Healthcare,Research Scientist,Mid,False,,0.18,"SQL, Research, Cloud Computing, Software Engineering, Business Analysis",Not Specified,89580,2.93,0.79,False,Medium,19,Growing
ed03ab7f-0a2b-4959-8cf8-02e7cb979b66,2010,Kenya,Africa,Toronto,Prime Technologies,Enterprise,Healthcare,Product Manager,Junior,False,,0.14,"Research, Business Analysis, Communication, Project Management, Statistics, Cloud Computing",Not Specified,15321,-2.38,0.76,False,Medium,2,Emerging
97485ec8-073e-4025-9247-0586856f2436,2011,Philippines,Southeast Asia,London,Global Analytics,Large,Healthcare,ML Engineer,Mid,False,,0.09,"Statistics, SQL, Business Analysis, Project Management",Not Specified,34507,2.43,0.62,False,Low,3,Emerging
def90f04-a5ee-46eb-b80b-00588849b949,2022,Thailand,Southeast Asia,Seoul,Global Analytics,Medium,Manufacturing,Business Analyst,Mid,False,,0.17,"Python, Communication, Data Analysis, Software Engineering, Project Management, SQL",Not Specified,40402,1.0,0.9,False,High,11,Growing
7a654d0d-a459-47d4-95b0-9781cfc8b131,2010,Taiwan,East Asia,Nairobi,Future Analytics,Startup,Retail,Operations Manager,Executive,False,,0.16,"SQL, Data Analysis, Business Analysis, Statistics, Cloud Computing, Research",Not Specified,56299,-0.44,0.7,False,Low,2,Emerging
b85dc7db-801a-43af-a5c4-50df7fbd52ff,2010,UAE,Middle East,Singapore,Global Analytics,Small,Tech,Software Engineer,Junior,False,,0.09,"Cloud Computing, Communication, Statistics, Research, Software Engineering, SQL",Not Specified,54768,-0.23,0.73,False,Low,13,Emerging
68761ec2-100c-494d-adc9-9df4716c4a1a,2025,Jordan,Middle East,Lagos,Prime Technologies,Medium,Agriculture,AI Researcher,Intern,True,"MLOps, machine learning, generative AI",0.91,"SQL, Cloud Computing, Data Analysis, Business Analysis","MLOps, machine learning, generative AI",109020,9.45,0.28,True,Medium,12,Growing
bffc5bd1-de96-443b-8bbc-e7c0c306a91d,2011,Ghana,Africa,Lagos,Prime Solutions,Small,Tech,Systems Engineer,Senior,False,,0.01,"Data Analysis, Cloud Computing, Research, Python, Software Engineering",Not Specified,20313,1.05,0.68,False,Low,15,Emerging
1574025d-2b5f-41d7-97e0-1daa2e2c68a2,2016,Bangladesh,South Asia,London,Future Analytics,Large,Tech,Business Analyst,Lead,False,,0.02,"Cloud Computing, Software Engineering, Data Analysis, SQL, Project Management, Statistics",Not Specified,24519,-0.52,0.75,False,Low,2,Emerging
14048ed7-ee9a-45df-ad48-72dedc057847,2012,Thailand,Southeast Asia,Dubai,Prime Systems,Large,Manufacturing,Software Engineer,Intern,True,"computer vision, MLOps",0.77,"Data Analysis, Cloud Computing, Software Engineering, Statistics, Business Analysis, Research","computer vision, MLOps",41309,4.89,0.12,True,High,3,Emerging
b76b9ee0-6a84-4a12-8503-33c000b90151,2024,Australia,Oceania,Berlin,Global Systems,Large,Healthcare,Operations Manager,Mid,True,"deep learning, generative AI",0.48,"Business Analysis, Python, Data Analysis, Statistics, Project Management","deep learning, generative AI",132021,8.69,0.18,True,Medium,2,Growing
438ff3f4-5719-48db-b50f-8167ae171a28,2022,UAE,Middle East,Paris,Prime Solutions,Startup,Healthcare,Policy Analyst,Lead,False,,0.12,"SQL, Cloud Computing, Project Management, Research, Software Engineering, Statistics",Not Specified,70616,-4.37,0.73,False,High,1,Growing
9f4e2320-b87f-4506-a187-433f2f40471f,2021,United States,North America,Paris,Future Solutions,Startup,Manufacturing,Operations Manager,Senior,True,"NLP, computer vision, LLMs, reinforcement learning",0.72,"Communication, Cloud Computing, SQL","NLP, computer vision, LLMs, reinforcement learning",114755,11.36,0.16,True,Medium,16,Growing
445dc0a5-1e75-415e-aac1-a46a0923e539,2013,Japan,East Asia,Tokyo,NextGen Solutions,Enterprise,Retail,ML Engineer,Executive,True,"computer vision, MLOps, machine learning",0.62,"Data Analysis, Software Engineering, Business Analysis, Communication, Python, Statistics","computer vision, MLOps, machine learning",88030,-2.33,0.33,True,High,9,Emerging
9f291217-80bf-4b8a-9585-400df97e104a,2011,United States,North America,Berlin,Prime Analytics,Large,Tech,Operations Manager,Senior,False,,0.14,"Business Analysis, Project Management, SQL, Research, Python, Statistics",Not Specified,63824,-4.76,0.8,False,Medium,7,Emerging
22abc779-7c79-4db6-bdbc-84d0dc253920,2012,Philippines,Southeast Asia,London,NextGen Analytics,Medium,Retail,Software Engineer,Lead,False,,0.05,"Data Analysis, Software Engineering, Business Analysis, Project Management",Not Specified,28745,4.32,0.82,False,Medium,4,Emerging
e6e4ba61-b9db-4337-b255-4e149f96d61e,2017,South Korea,East Asia,Lagos,NextGen Analytics,Large,Tech,Systems Engineer,Executive,False,,0.06,"Cloud Computing, Business Analysis, Python, SQL, Data Analysis",Not Specified,71282,-4.54,0.81,False,High,13,Growing
78e5730d-2cc5-4f66-b80a-9c957041dfc3,2018,Taiwan,East Asia,Tokyo,Future Technologies,Startup,Retail,Business Analyst,Lead,True,"machine learning, MLOps, deep learning, reinforcement learning",0.47,"Software Engineering, SQL, Business Analysis","machine learning, MLOps, deep learning, reinforcement learning",88613,16.36,0.33,True,Low,2,Growing
cb8480b7-2294-4e40-863a-ce6183eb9485,2012,Saudi Arabia,Middle East,Berlin,Future Technologies,Medium,Agriculture,Research Scientist,Intern,False,,0.1,"Statistics, Software Engineering, Project Management",Not Specified,47512,4.17,0.85,False,Low,8,Emerging
502933e6-2093-42e2-97fb-318b5ff8607a,2014,Malaysia,Southeast Asia,London,NextGen Analytics,Medium,Agriculture,AI Researcher,Lead,True,"deep learning, MLOps",0.41,"Communication, Statistics, Project Management, Research, Data Analysis","deep learning, MLOps",53888,2.37,0.35,True,Low,10,Emerging
6087e863-d06d-45cd-8696-c41fb5306296,2025,New Zealand,Oceania,Tokyo,NextGen Analytics,Large,Healthcare,Software Engineer,Senior,True,computer vision,0.57,"Business Analysis, Cloud Computing, Statistics, Project Management, Research, Communication",computer vision,145613,12.51,0.35,True,High,9,Growing
a7838528-1bed-4562-9090-902ed8bf4b42,2021,Indonesia,Southeast Asia,Paris,Prime Analytics,Large,Manufacturing,Business Analyst,Senior,True,"generative AI, deep learning, reinforcement learning",0.94,"Software Engineering, Project Management, Communication","generative AI, deep learning, reinforcement learning",58583,6.43,0.27,True,Low,14,Growing
6fb48944-859b-44db-b6c7-e826f0d825a1,2018,Saudi Arabia,Middle East,Seoul,Prime Solutions,Large,Agriculture,Product Manager,Lead,True,machine learning,0.81,"Cloud Computing, Data Analysis, SQL",machine learning,96635,16.7,0.12,True,High,12,Growing
b9969446-513a-4875-8003-c179f100c28c,2019,Singapore,Southeast Asia,Nairobi,Future Solutions,Small,Healthcare,AI Researcher,Junior,False,,0.12,"Software Engineering, Research, Statistics, Data Analysis",Not Specified,32909,-2.58,0.65,False,Medium,8,Growing
7a3729cf-8ffe-4ccf-ac7d-7e4745429117,2017,Sri Lanka,South Asia,Dubai,Prime Analytics,Large,Healthcare,AI Researcher,Mid,False,,0.1,"Statistics, Cloud Computing, Software Engineering, Business Analysis, Communication, SQL",Not Specified,22513,-1.55,0.88,False,Low,6,Growing
1db11e92-5f1f-4a6e-921f-c3f19a0b7d1a,2010,United States,North America,Sydney,Prime Analytics,Medium,Agriculture,Policy Analyst,Intern,False,,0.04,"Python, Project Management, Cloud Computing, Research",Not Specified,78230,0.54,0.61,False,High,5,Emerging
10365f15-3bcd-4d6a-85a6-8f8c1a905e22,2012,South Africa,Africa,Paris,Prime Systems,Small,Healthcare,AI Researcher,Mid,False,,0.11,"Cloud Computing, Research, Python, Statistics, Project Management",Not Specified,19150,-4.18,0.77,False,Medium,6,Emerging
f397a941-8dc9-4b44-8650-cea26d30480e,2019,Australia,Oceania,Lagos,Prime Technologies,Small,Retail,Policy Analyst,Lead,False,,0.19,"Statistics, Python, Communication",Not Specified,77981,-0.95,0.82,False,Low,12,Growing
65f8c56b-d7c5-4821-b4bc-35d52d57921a,2010,Kenya,Africa,Sao Paulo,NextGen Solutions,Large,Retail,ML Engineer,Lead,True,reinforcement learning,0.81,"Project Management, Data Analysis, Communication, Statistics",reinforcement learning,25013,1.34,0.22,True,High,16,Emerging
e11c9807-a0b5-4722-b409-4161c8839ee9,2023,Kenya,Africa,Sao Paulo,NextGen Systems,Large,Healthcare,Systems Engineer,Intern,False,,0.04,"Statistics, Cloud Computing, Python, Research, Project Management",Not Specified,21970,0.69,0.85,False,High,16,Growing
ba1e9127-32f5-42fc-92ec-1106b5e433fd,2025,Japan,East Asia,Singapore,Global Systems,Enterprise,Tech,Operations Manager,Senior,True,"generative AI, MLOps, reinforcement learning",0.49,"Software Engineering, Project Management, Research, Cloud Computing","generative AI, MLOps, reinforcement learning",113949,16.98,0.28,True,High,6,Mature
218d50d0-a8a3-4d8f-8916-0c40f6d131ed,2023,Mexico,North America,Nairobi,Global Systems,Enterprise,Tech,ML Engineer,Executive,True,"computer vision, LLMs, MLOps",0.51,"Business Analysis, Data Analysis, Project Management, Cloud Computing","computer vision, LLMs, MLOps",123342,8.95,0.3,True,Low,16,Mature
8ba1ed63-f2ae-4c7e-b9f1-c377f09599ea,2013,France,Europe,Seoul,NextGen Systems,Enterprise,Agriculture,Policy Analyst,Executive,False,,0.04,"Data Analysis, Business Analysis, Research, SQL, Cloud Computing, Software Engineering",Not Specified,58416,-2.82,0.6,False,Low,3,Emerging
3e06a340-aca7-439f-a916-2c8b536cf763,2020,Peru,South America,Dubai,NextGen Analytics,Startup,Healthcare,Research Scientist,Junior,False,,0.16,"Python, Project Management, Statistics, Software Engineering",Not Specified,42158,-0.45,0.84,False,Medium,14,Growing
20e3e79d-96f2-448a-97a3-4e72e16e42c0,2018,Netherlands,Europe,Seoul,Future Systems,Startup,Healthcare,Policy Analyst,Lead,True,"reinforcement learning, NLP, MLOps",0.61,"Data Analysis, Python, SQL","reinforcement learning, NLP, MLOps",106155,16.42,0.25,True,High,2,Growing
3fb22172-80b3-4de0-8301-a2ff55c67a7a,2018,Australia,Oceania,Tokyo,Global Systems,Large,Tech,Data Scientist,Intern,False,,0.19,"Python, Statistics, Software Engineering, SQL, Project Management, Research",Not Specified,82237,0.53,0.76,False,Low,6,Growing
ce837622-42ca-4edc-ae46-edb6b5d83a95,2013,New Zealand,Oceania,Nairobi,NextGen Technologies,Startup,Manufacturing,Data Scientist,Junior,False,,0.08,"Statistics, Cloud Computing, Research, Python",Not Specified,72758,-2.13,0.83,False,High,3,Emerging
7965479c-462c-467c-a6a1-a1d3e615935d,2017,Argentina,South America,Lagos,Future Analytics,Medium,Agriculture,Systems Engineer,Intern,False,,0.14,"Cloud Computing, Python, Business Analysis, Statistics",Not Specified,45232,-2.74,0.62,False,Low,19,Growing
ed21b87c-017e-4a5f-844b-f9835f3cdcff,2020,Egypt,Africa,Tokyo,NextGen Systems,Startup,Manufacturing,Policy Analyst,Junior,False,,0.1,"SQL, Research, Cloud Computing, Project Management, Software Engineering",Not Specified,25990,4.24,0.74,False,Medium,17,Growing
5c994d24-a494-41ad-bf18-ea4967df2437,2019,Indonesia,Southeast Asia,Berlin,Global Systems,Large,Agriculture,Systems Engineer,Intern,True,deep learning,0.55,"Business Analysis, Data Analysis, Communication, Research, Python, Project Management",deep learning,48885,13.3,0.13,True,Medium,0,Growing
43567097-2a66-4578-884b-36b86d7af2b5,2019,Egypt,Africa,Sao Paulo,Global Technologies,Large,Tech,Software Engineer,Intern,False,,0.09,"Data Analysis, Business Analysis, Cloud Computing, SQL, Project Management, Research",Not Specified,20511,1.79,0.66,False,Medium,2,Growing
e7d33c19-db8e-4690-a1b4-1e9942a8e86b,2023,China,East Asia,Sydney,Future Systems,Large,Manufacturing,Product Manager,Senior,True,MLOps,0.91,"Research, SQL, Software Engineering",MLOps,97692,8.6,0.34,True,High,2,Growing
d009b0ce-c741-45d3-bfaf-05a23eeab8a1,2010,Italy,Europe,Sao Paulo,Prime Technologies,Large,Agriculture,Operations Manager,Intern,False,,0.1,"Statistics, Python, Data Analysis, Research, Communication, SQL",Not Specified,52787,0.47,0.65,False,Medium,1,Emerging
d4b5f62b-76ea-492c-9909-4c4769b1163a,2022,Australia,Oceania,Sao Paulo,NextGen Analytics,Enterprise,Tech,Business Analyst,Mid,False,,0.16,"Business Analysis, Research, Project Management",Not Specified,77212,2.05,0.68,False,High,9,Mature
803fa77e-6945-48f6-894d-1f0a92832d9e,2011,China,East Asia,New York,NextGen Analytics,Large,Retail,Product Manager,Intern,False,,0.01,"Project Management, Statistics, Communication, Software Engineering, SQL, Research",Not Specified,54543,-4.59,0.79,False,Low,9,Emerging
d869ca85-ec65-40a8-94a7-bc14108be3f4,2010,United Kingdom,Europe,Dubai,NextGen Analytics,Medium,Tech,Policy Analyst,Intern,False,,0.15,"Project Management, Python, Research, Cloud Computing, Statistics, Data Analysis",Not Specified,68323,1.54,0.89,False,Low,6,Emerging
268049b0-0c2d-4ee3-9feb-a51d843c3069,2018,Australia,Oceania,London,NextGen Technologies,Startup,Healthcare,Product Manager,Lead,False,,0.0,"Project Management, Business Analysis, Communication, Statistics, Cloud Computing, Software Engineering",Not Specified,87053,4.06,0.86,False,High,18,Growing
6c47da68-04d9-47eb-bc93-89481f981018,2018,Nigeria,Africa,New York,NextGen Analytics,Enterprise,Agriculture,Research Scientist,Intern,True,"MLOps, NLP, deep learning",0.63,"Research, Python, Cloud Computing, Communication, Data Analysis","MLOps, NLP, deep learning",35554,16.03,0.21,True,Medium,3,Growing
3f4bd479-7d52-4506-a9fb-337a4c908113,2018,Canada,North America,Berlin,NextGen Systems,Startup,Tech,Research Scientist,Intern,True,"reinforcement learning, deep learning",0.64,"SQL, Data Analysis, Python, Cloud Computing, Business Analysis, Research","reinforcement learning, deep learning",104882,7.3,0.13,True,High,6,Growing
7f1b6388-c4f1-4276-9c13-142329a0d73e,2012,Ghana,Africa,New York,Global Technologies,Enterprise,Healthcare,Business Analyst,Intern,False,,0.14,"Business Analysis, Python, Project Management, Data Analysis",Not Specified,17278,-2.3,0.86,False,Medium,5,Emerging
3d1c514d-29a8-455d-9764-4b62f0678f37,2021,Nepal,South Asia,Bangalore,Prime Technologies,Enterprise,Retail,Research Scientist,Lead,False,,0.01,"Software Engineering, Python, Communication, Statistics, Data Analysis",Not Specified,30528,-3.11,0.72,False,High,13,Growing
13223499-f9e6-41ba-a746-de3e364ae30a,2013,Pakistan,South Asia,Dubai,NextGen Analytics,Enterprise,Healthcare,Systems Engineer,Junior,False,,0.07,"Cloud Computing, Research, Python, Software Engineering, Statistics",Not Specified,19649,1.0,0.85,False,High,1,Emerging
e5c0dac6-9f3a-425e-ba92-c0006f4f2741,2021,South Africa,Africa,Lagos,Future Systems,Large,Retail,ML Engineer,Junior,False,,0.1,"Communication, Statistics, Project Management, Business Analysis",Not Specified,20755,-3.11,0.66,False,Medium,13,Growing
2bdb35a6-7701-480f-88e6-514ebaa69897,2011,Qatar,Middle East,Nairobi,Global Solutions,Medium,Tech,Policy Analyst,Lead,False,,0.02,"Research, Business Analysis, Statistics, Project Management, Python, Data Analysis",Not Specified,48290,2.95,0.83,False,Medium,16,Emerging
a6bf0b15-846c-40be-bb77-5fe10e05325f,2015,Qatar,Middle East,Dubai,Prime Analytics,Enterprise,Agriculture,AI Researcher,Executive,False,,0.0,"SQL, Data Analysis, Business Analysis, Communication, Project Management, Statistics",Not Specified,51022,2.46,0.8,False,Low,15,Emerging
aab00fa1-20af-43e9-bad7-5c32ee2e2d0a,2013,Nigeria,Africa,Toronto,Prime Analytics,Startup,Manufacturing,Product Manager,Executive,False,,0.01,"Business Analysis, SQL, Python",Not Specified,19597,0.14,0.84,False,Low,15,Emerging
7de7654c-b0e7-4874-abc6-d43c819ccb25,2022,United States,North America,Tokyo,Prime Solutions,Large,Healthcare,ML Engineer,Intern,False,,0.15,"Statistics, Cloud Computing, Data Analysis, Business Analysis, Software Engineering, Communication",Not Specified,87193,-1.23,0.73,False,Low,7,Growing
2946079e-fbe9-418c-830e-5e8e785ca968,2017,Jordan,Middle East,Seoul,Prime Technologies,Medium,Healthcare,Policy Analyst,Mid,False,,0.13,"Python, Communication, Software Engineering, SQL, Cloud Computing, Statistics",Not Specified,60570,4.95,0.61,False,High,10,Growing
031cb181-6ad1-41f1-9733-41c4443b8571,2013,Mexico,North America,London,Global Technologies,Startup,Agriculture,Software Engineer,Executive,False,,0.16,"Statistics, Python, Cloud Computing, Research, Business Analysis",Not Specified,66668,-4.91,0.83,False,High,11,Emerging
c1711c99-ccd3-492d-90cc-03d096a4c376,2014,Australia,Oceania,Paris,Global Analytics,Small,Agriculture,Software Engineer,Lead,False,,0.07,"Business Analysis, Python, Statistics, SQL, Cloud Computing",Not Specified,77314,3.44,0.65,False,Medium,12,Emerging
e2bda934-e418-418b-8ad0-00ccc6809b77,2020,Netherlands,Europe,London,Global Systems,Startup,Agriculture,Research Scientist,Executive,False,,0.19,"Data Analysis, Cloud Computing, Statistics, Business Analysis, Research, Communication",Not Specified,83763,4.27,0.72,False,Medium,4,Growing
c978566b-87e2-408f-9577-6f4d6266bcb8,2015,Chile,South America,Singapore,Future Technologies,Enterprise,Healthcare,Software Engineer,Intern,True,machine learning,0.61,"Research, SQL, Data Analysis",machine learning,57924,-0.18,0.34,True,Low,8,Emerging
af69628d-ab49-4fcd-b804-7ee3a1a3f71e,2016,Nigeria,Africa,Singapore,Global Analytics,Small,Tech,Business Analyst,Senior,False,,0.08,"Python, Statistics, Software Engineering, Project Management",Not Specified,24275,-3.23,0.66,False,Low,2,Emerging
94edb3f7-5f96-481a-ab9f-19343bdef5ab,2024,Japan,East Asia,Tokyo,Future Systems,Medium,Retail,Product Manager,Junior,True,"computer vision, LLMs",0.59,"Communication, Python, Data Analysis, Project Management","computer vision, LLMs",99422,6.68,0.23,True,Medium,19,Growing
4a521d53-2c08-4fb3-8087-538ce64b7919,2022,Sweden,Europe,New York,Global Analytics,Startup,Retail,AI Researcher,Lead,False,,0.19,"Software Engineering, Communication, Data Analysis",Not Specified,89686,-2.99,0.84,False,High,4,Growing
d84207e8-a123-43e4-9464-4a34c61bff32,2013,Australia,Oceania,Toronto,Global Systems,Small,Healthcare,Data Scientist,Junior,False,,0.1,"Data Analysis, Software Engineering, Python, Project Management, Statistics",Not Specified,63900,-1.81,0.75,False,Low,4,Emerging
c4f6aeef-7091-430f-824e-ae457aa00980,2020,Spain,Europe,London,Future Systems,Large,Manufacturing,AI Researcher,Junior,False,,0.01,"Software Engineering, Business Analysis, SQL, Communication, Research, Data Analysis",Not Specified,75946,4.01,0.9,False,High,14,Growing
eb4ea979-74ba-4e4f-a30b-56b6a91ab3be,2012,Indonesia,Southeast Asia,Bangalore,NextGen Systems,Large,Retail,Business Analyst,Intern,False,,0.12,"Cloud Computing, Research, Software Engineering, Python, Business Analysis, SQL",Not Specified,31112,-0.44,0.87,False,Medium,0,Emerging
0e959265-bd72-451a-82c1-e72d9fc599d8,2017,China,East Asia,Seoul,Prime Solutions,Large,Manufacturing,Business Analyst,Lead,True,"reinforcement learning, machine learning, deep learning, computer vision",0.9,"Communication, Software Engineering, Project Management, Research, Cloud Computing","reinforcement learning, machine learning, deep learning, computer vision",94498,0.42,0.32,True,Medium,5,Growing
50ea55c1-0102-423b-bf39-4ba19efd07e1,2022,Australia,Oceania,Bangalore,NextGen Solutions,Large,Healthcare,Business Analyst,Junior,True,"deep learning, machine learning",0.77,"Business Analysis, Cloud Computing, Python, Project Management, Research","deep learning, machine learning",124716,8.1,0.24,True,High,8,Growing
c98829a7-0345-426c-b870-7f1a3f16343a,2024,Saudi Arabia,Middle East,Seoul,Future Systems,Small,Healthcare,Data Scientist,Executive,False,,0.02,"SQL, Data Analysis, Cloud Computing, Software Engineering, Project Management",Not Specified,75905,1.28,0.87,False,High,6,Growing
e939629b-e0d7-4628-96df-15a0607612fb,2019,India,South Asia,Tokyo,NextGen Systems,Small,Retail,AI Researcher,Senior,False,,0.06,"Project Management, Business Analysis, Data Analysis",Not Specified,23380,-1.48,0.73,False,Medium,7,Growing
ac003c18-d920-42e7-87cd-9cee1b14876b,2018,Australia,Oceania,London,NextGen Solutions,Medium,Healthcare,ML Engineer,Senior,False,,0.03,"Data Analysis, Research, SQL, Python",Not Specified,68555,1.05,0.68,False,High,11,Growing
cf24aa9d-3464-479a-9a37-5b2a0e32d8c6,2025,Saudi Arabia,Middle East,Paris,Future Systems,Startup,Manufacturing,ML Engineer,Junior,True,"LLMs, NLP, MLOps, machine learning",0.43,"Python, Project Management, Software Engineering, Statistics","LLMs, NLP, MLOps, machine learning",97767,12.45,0.11,True,Medium,14,Growing
88108002-d83c-4152-998c-fff213ca8278,2019,Morocco,Africa,Tokyo,Global Technologies,Enterprise,Healthcare,Business Analyst,Executive,False,,0.1,"SQL, Cloud Computing, Python, Statistics, Project Management",Not Specified,25378,2.63,0.64,False,Medium,7,Growing
55e50168-c4fd-4e7e-bbc1-1dc2c2e6a8e1,2015,UAE,Middle East,Seoul,Future Systems,Large,Healthcare,Business Analyst,Junior,False,,0.1,"Cloud Computing, Communication, Project Management, Python, Statistics, Research",Not Specified,60569,-3.94,0.74,False,Medium,11,Emerging
defce98c-c06f-45e6-8d2c-0e4167423893,2012,Vietnam,Southeast Asia,Seoul,NextGen Systems,Enterprise,Manufacturing,Data Scientist,Executive,False,,0.14,"Python, Cloud Computing, Research, Statistics, Communication, Data Analysis",Not Specified,34508,4.94,0.78,False,High,7,Emerging
d7a0b7bf-bcc0-4627-ae88-05861eaf1da2,2011,New Zealand,Oceania,Sao Paulo,Future Technologies,Startup,Agriculture,AI Researcher,Executive,False,,0.06,"SQL, Statistics, Software Engineering, Research, Data Analysis, Communication",Not Specified,64482,0.67,0.9,False,Low,6,Emerging
3cfe2d2b-4f62-40ce-8245-002699b543a8,2014,Nigeria,Africa,Sao Paulo,Future Technologies,Startup,Healthcare,Product Manager,Lead,False,,0.1,"Data Analysis, SQL, Project Management, Statistics, Python, Cloud Computing",Not Specified,18163,-0.52,0.8,False,High,8,Emerging
4db0605c-50db-429f-9574-4f11bdeb6739,2016,Philippines,Southeast Asia,Sao Paulo,Future Analytics,Small,Retail,Research Scientist,Senior,False,,0.04,"SQL, Data Analysis, Business Analysis, Python, Software Engineering, Communication",Not Specified,33369,-2.48,0.65,False,Medium,4,Emerging
18576103-c7c0-444d-8ebe-a9b13d55604f,2023,Brazil,South America,Dubai,Prime Systems,Medium,Healthcare,Operations Manager,Senior,False,,0.18,"Python, Communication, Cloud Computing",Not Specified,45421,-4.33,0.82,False,Low,17,Growing
cace1604-e6f3-4d8f-ae32-48f8f1485d47,2025,Nepal,South Asia,Seoul,Global Systems,Medium,Tech,Research Scientist,Lead,True,machine learning,0.79,"Statistics, Business Analysis, Software Engineering, Research, SQL, Communication",machine learning,46347,15.28,0.23,True,High,8,Mature
ad2aa020-0643-4385-82e0-3d70e159d44f,2018,Nepal,South Asia,Singapore,Global Technologies,Large,Tech,Data Scientist,Intern,True,"NLP, deep learning, reinforcement learning, MLOps",0.8,"Data Analysis, Statistics, Business Analysis, Software Engineering, Communication","NLP, deep learning, reinforcement learning, MLOps",33954,8.03,0.27,True,Low,12,Growing
ce66afeb-fc14-48b5-88e1-c2b743cba0cb,2020,Italy,Europe,Paris,Global Systems,Large,Agriculture,Business Analyst,Junior,True,"reinforcement learning, computer vision, machine learning",0.84,"SQL, Research, Data Analysis, Software Engineering, Business Analysis","reinforcement learning, computer vision, machine learning",102450,5.02,0.4,True,Low,17,Growing
1c8881e4-5902-451e-bccc-783985551b9a,2010,UAE,Middle East,Paris,Future Systems,Startup,Agriculture,Product Manager,Junior,False,,0.18,"Statistics, Research, Data Analysis, Communication",Not Specified,56571,2.77,0.8,False,High,0,Emerging
de9c1535-fb78-4fae-acf5-66bf8fd96849,2014,Nigeria,Africa,Bangalore,Global Technologies,Small,Manufacturing,Operations Manager,Lead,False,,0.16,"Communication, SQL, Data Analysis, Cloud Computing, Research",Not Specified,17617,-1.03,0.66,False,Low,15,Emerging
deac21f1-ee12-484f-858f-a3e0c8044fec,2019,Poland,Europe,Bangalore,Prime Analytics,Enterprise,Retail,AI Researcher,Junior,True,"machine learning, computer vision, deep learning",0.81,"SQL, Communication, Data Analysis","machine learning, computer vision, deep learning",109605,6.73,0.32,True,Low,10,Growing
a32875fb-5942-4306-99ea-976ded3471e8,2018,Chile,South America,Toronto,Prime Solutions,Medium,Agriculture,Product Manager,Intern,True,"MLOps, reinforcement learning, NLP, deep learning",0.44,"Software Engineering, Research, Statistics, Communication, Python, Data Analysis","MLOps, reinforcement learning, NLP, deep learning",53791,10.86,0.16,True,High,3,Growing
df1cf00a-6089-420b-ace0-17bff3b4cc3c,2024,Australia,Oceania,Nairobi,Global Analytics,Startup,Tech,ML Engineer,Executive,True,generative AI,0.92,"Data Analysis, Software Engineering, Cloud Computing, Python, SQL, Project Management",generative AI,135696,16.64,0.33,True,High,16,Mature
4bf77c80-1a20-4399-b334-bf78e5c608f7,2025,Saudi Arabia,Middle East,Berlin,NextGen Analytics,Medium,Healthcare,Operations Manager,Mid,True,"computer vision, NLP, generative AI, reinforcement learning",0.49,"SQL, Cloud Computing, Project Management, Statistics, Software Engineering, Data Analysis","computer vision, NLP, generative AI, reinforcement learning",105237,11.17,0.34,True,Low,18,Growing
6b1ba1b7-9b1c-43be-a8ec-a830f290d863,2021,Qatar,Middle East,Singapore,NextGen Solutions,Small,Healthcare,Research Scientist,Mid,False,,0.12,"Software Engineering, SQL, Business Analysis, Cloud Computing",Not Specified,66848,0.58,0.74,False,Low,2,Growing
0a633987-7675-40e8-bab2-d27cdeebc7f5,2018,Vietnam,Southeast Asia,Sao Paulo,NextGen Systems,Medium,Retail,Data Scientist,Executive,False,,0.01,"Business Analysis, Project Management, Cloud Computing, Research, Data Analysis",Not Specified,35746,1.31,0.73,False,High,7,Growing
29384365-89ef-4e39-a90a-8923f0618656,2014,Australia,Oceania,Bangalore,Global Solutions,Enterprise,Retail,Policy Analyst,Senior,False,,0.11,"Cloud Computing, Research, Python",Not Specified,68514,2.94,0.7,False,Medium,1,Emerging
74deb84c-182a-4597-a357-bc1b73811bb7,2015,Taiwan,East Asia,Berlin,Global Solutions,Medium,Manufacturing,Research Scientist,Intern,False,,0.14,"Business Analysis, Research, Cloud Computing, Communication, Python",Not Specified,71632,-3.72,0.63,False,High,18,Emerging
6557ec41-8fd0-4ba6-8ac3-3776bc5b63de,2024,Taiwan,East Asia,Lagos,Future Solutions,Startup,Retail,Policy Analyst,Executive,True,"computer vision, MLOps, deep learning, NLP",0.6,"Data Analysis, Project Management, SQL, Software Engineering, Cloud Computing, Research","computer vision, MLOps, deep learning, NLP",111797,5.6,0.39,True,Medium,14,Growing
